sample_id	ref_id	total_reads	mapped_reads	average_cov	norm_average_cov	percentage_covered	norm_average_cov_LFC	contig_kmer_cov	contig_len	selected	RPKM	RPKM_LFC	RdRp_scan_map_consensus_id	contig_id	orf_id	contig_set	target	orf_start	orf_end	orf_sense	orf_len	sseqid_be	slen_be	pident_be	length_be	rdrp_scan_vir_group	BestHit_phylum	BestHit_class	BestHit_order	BestHit_family	BestHit_species	BestHit_pident	suggested_vir_sp	vir_group	vir_sp_seq_ID_v2	phylo_virus_species	consensus_cds_ID	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	reason	comment.x	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment.y	cluster_on_SKA_plot	Genome	Segmented	higher_vir_group	Ordering	cluster_on_SKA_plot_num	verif_mosq_genus	followup_phylo_group	ref_suggestions	vir_sp_seq_ID_v3
F1063	F1058_NODE_249_length_2873_cov_1427.914478	7981985	48422	1209.13052558301	151.482435206658	98.2596588931431	-1.3015881165926	1427.914478	2873	yes	2111.52481685262	-1.29242647950126	F1058_NODE_249_length_2873_cov_1427.914478_F1063_RdRpScan_Round1	F1058_NODE_249_length_2873_cov_1427.914478	F1058_NODE_249_length_2873_cov_1427.914478_2	G	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1175	2722	FORWARD	1547	QEM39297.1	505	99.4	505	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Humaita-Tubiacanga virus	99.4	Humaita_Tubiacanga_virus	NA	NA	NA	NA	C249	F1058	F1063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Humaita_Tubiacanga_virus_F1058C249F1063
F1064	F1058_NODE_249_length_2873_cov_1427.914478	9230935	438	10.3947093630352	1.12607329192927	96.5193177862861	-8.37329409527907	1427.914478	2873	yes	16.5155405124907	-8.29074368636884	F1058_NODE_249_length_2873_cov_1427.914478_F1064_RdRpScan_Round1	F1058_NODE_249_length_2873_cov_1427.914478	F1058_NODE_249_length_2873_cov_1427.914478_2	G	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1175	2722	FORWARD	1547	QEM39297.1	505	99.4	505	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Humaita-Tubiacanga virus	99.4	Humaita_Tubiacanga_virus	NA	NA	NA	NA	C249	F1058	F1064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Humaita_Tubiacanga_virus_F1058C249F1064
F1065	F1058_NODE_249_length_2873_cov_1427.914478	6219658	4198	103.840236686391	16.6954897980549	96.4148973198747	-4.48320831194922	1427.914478	2873	yes	234.930987092392	-4.46040276218682	F1058_NODE_249_length_2873_cov_1427.914478_F1065_RdRpScan_Round1	F1058_NODE_249_length_2873_cov_1427.914478	F1058_NODE_249_length_2873_cov_1427.914478_2	G	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1175	2722	FORWARD	1547	QEM39297.1	505	99.4	505	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Humaita-Tubiacanga virus	99.4	Humaita_Tubiacanga_virus	NA	NA	NA	NA	C249	F1058	F1065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Humaita_Tubiacanga_virus_F1058C249F1065
F1067	F1058_NODE_249_length_2873_cov_1427.914478	7028060	39986	971.21580229725	138.191165456364	96.3104768534633	-1.43407324827796	1427.914478	2873	yes	1980.32684691883	-1.38497312042178	F1058_NODE_249_length_2873_cov_1427.914478_F1067_RdRpScan_Round1	F1058_NODE_249_length_2873_cov_1427.914478	F1058_NODE_249_length_2873_cov_1427.914478_2	G	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1175	2722	FORWARD	1547	QEM39297.1	505	99.4	505	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Humaita-Tubiacanga virus	99.4	Humaita_Tubiacanga_virus	NA	NA	NA	NA	C249	F1058	F1067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Humaita_Tubiacanga_virus_F1058C249F1067
F1086	F1058_NODE_249_length_2873_cov_1427.914478	10730034	917517	23080.8907065785	2151.05475961945	100	2.52623371130833	1427.914478	2873	yes	29763.0473741288	2.52473866052049	F1058_NODE_249_length_2873_cov_1427.914478_F1086_RdRpScan_Round1	F1058_NODE_249_length_2873_cov_1427.914478	F1058_NODE_249_length_2873_cov_1427.914478_2	G	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1175	2722	FORWARD	1547	QEM39297.1	505	99.4	505	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Humaita-Tubiacanga virus	99.4	Humaita_Tubiacanga_virus	NA	NA	NA	NA	C249	F1058	F1086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Humaita_Tubiacanga_virus_F1058C249F1086
F1335	F1058_NODE_249_length_2873_cov_1427.914478	12217422	129086	3233.01322659241	264.623193550359	97.2154542290289	-0.496799119929653	1427.914478	2873	yes	3677.59535718314	-0.491948932880461	F1058_NODE_249_length_2873_cov_1427.914478_F1335_RdRpScan_Round1	F1058_NODE_249_length_2873_cov_1427.914478	F1058_NODE_249_length_2873_cov_1427.914478_2	G	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1175	2722	FORWARD	1547	QEM39297.1	505	99.4	505	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Humaita-Tubiacanga virus	99.4	Humaita_Tubiacanga_virus	NA	NA	NA	NA	C249	F1058	F1335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Humaita_Tubiacanga_virus_F1058C249F1335
F1336	F1058_NODE_249_length_2873_cov_1427.914478	8880639	165989	4239.44483118691	477.3806064166	96.8325791855204	0.354401322493763	1427.914478	2873	yes	6505.78139672331	0.331010663835213	F1058_NODE_249_length_2873_cov_1427.914478_F1336_RdRpScan_Round1	F1058_NODE_249_length_2873_cov_1427.914478	F1058_NODE_249_length_2873_cov_1427.914478_2	G	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1175	2722	FORWARD	1547	QEM39297.1	505	99.4	505	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Humaita-Tubiacanga virus	99.4	Humaita_Tubiacanga_virus	NA	NA	NA	NA	C249	F1058	F1336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Humaita_Tubiacanga_virus_F1058C249F1336
F1339	F1058_NODE_249_length_2873_cov_1427.914478	14360945	1097474	27425.3219631048	1909.7156881462	98.5729202923773	2.35454733005502	1427.914478	2873	yes	26599.6299812682	2.36262258909144	F1058_NODE_249_length_2873_cov_1427.914478_F1339_RdRpScan_Round1	F1058_NODE_249_length_2873_cov_1427.914478	F1058_NODE_249_length_2873_cov_1427.914478_2	G	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1175	2722	FORWARD	1547	QEM39297.1	505	99.4	505	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Humaita-Tubiacanga virus	99.4	Humaita_Tubiacanga_virus	NA	NA	NA	NA	C249	F1058	F1339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Humaita_Tubiacanga_virus_F1058C249F1339
F1503	F1058_NODE_249_length_2873_cov_1427.914478	12897444	88130	2233.10024364776	173.142852463461	96.8325791855204	-1.10877580299162	1427.914478	2873	yes	2378.39779335041	-1.12072165296098	F1058_NODE_249_length_2873_cov_1427.914478_F1503_RdRpScan_Round1	F1058_NODE_249_length_2873_cov_1427.914478	F1058_NODE_249_length_2873_cov_1427.914478_2	G	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1175	2722	FORWARD	1547	QEM39297.1	505	99.4	505	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Humaita-Tubiacanga virus	99.4	Humaita_Tubiacanga_virus	NA	NA	NA	NA	C249	F1058	F1503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Humaita_Tubiacanga_virus_F1058C249F1503
F1032	F1127_NODE_300_length_3117_cov_993.590790	8079376	30204	685.114854026307	84.7979910857358	82.6756496631376	-1.39495493260752	993.59079	3117	yes	1199.36077015746	-1.31725229915218	F1127_NODE_300_length_3117_cov_993.590790_F1032_RdRpScan_Round1	F1127_NODE_300_length_3117_cov_993.590790	F1127_NODE_300_length_3117_cov_993.590790_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1509	76	REVERSE	1433	QRW41864.1	441	84	437	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Kellev virus	84	Peninsere_virus	NA	NA	NA	NA	C300	F1127	F1032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Peninsere_virus_F1127C300F1032
